Geschlecht,Groesse,Gewicht
1,1.719557183,83.91759379
1,1.70857509,81.0272638
1,1.732568896,79.33265884
1,1.707450674,80.0763298
1,1.778762242,94.47084806
1,1.734417743,84.1583698
1,1.737143674,82.41555058
1,1.827005238,97.54480536
1,1.755944974,76.12442436
1,1.774427019,91.99116785
1,1.740962779,81.80678026
1,1.748968081,80.12358943
1,1.869351929,104.1241467
1,1.735648163,88.84815639
1,1.733873582,83.04314862
1,1.814405935,89.07671628
1,1.810492767,87.39606904
1,1.706175848,76.28647013
1,1.737922616,80.81712625
1,1.764523949,91.92033872
1,1.762016286,79.80368303
1,1.652988551,74.24052781
1,1.786123621,86.20419783
1,1.781048763,87.34093409
1,1.743983942,82.71660316
1,1.738164173,75.34821217
1,1.808210356,91.98062666
1,1.726994144,81.37012461
1,1.659749371,79.04234453
1,1.750564982,86.14554449
1,1.767803202,84.7756957
1,1.81986796,95.81692521
1,1.684758054,79.68866999
1,1.717937211,89.18743124
1,1.698950707,82.35737754
1,1.714322494,77.83913746
1,1.739554866,78.2655179
1,1.896807761,99.2663529
1,1.633678752,71.56911595
1,1.742493351,87.07102146
1,1.841489422,96.6016258
1,1.842865037,100.8612274
1,1.636167287,71.70753271
1,1.820863179,91.99822938
1,1.770123802,80.7343031
1,1.732473896,83.47361822
1,1.779195464,81.52113656
1,1.794622745,83.63492735
1,1.70872519,86.31985032
1,1.645777472,69.68357882
1,1.79117858,91.83813714
1,1.750128936,87.01519542
1,1.809230036,82.92057816
1,1.795499161,84.72752137
1,1.726004208,77.66272557
1,1.877604285,95.7818722
1,1.681062812,81.6973897
1,1.65902637,85.91972693
1,1.781614792,79.46046891
1,1.483535385,55.0380924
1,1.840248323,91.58909848
1,1.714379613,74.95619766
1,1.701845825,75.11634177
1,1.729861547,84.77998257
1,1.73365528,81.16103698
1,1.742588521,76.90567617
1,1.831825231,93.20917774
1,1.707819251,79.79075628
1,1.84641182,92.28492345
1,1.604661637,63.10960504
1,1.690897623,86.11158781
1,1.851676541,100.9283272
1,1.893048146,102.3031755
1,1.763485358,76.91769141
1,1.848707658,91.47500942
1,1.785488299,87.08359163
1,1.834192346,85.69981698
1,1.787848762,82.10122198
1,1.817973949,97.65719978
1,1.716137208,76.44858458
1,1.71481711,84.50023255
1,1.851036285,86.33757252
1,1.718380763,74.88974917
1,1.568888378,66.40449565
1,1.756720663,81.56390111
1,1.667751423,68.77699119
1,1.67270494,72.62552176
1,1.7721291,84.51908708
1,1.702109509,75.58279057
1,1.718778592,87.68117919
1,1.904370863,97.29343797
1,1.867008188,85.6725943
1,1.668110543,77.1391229
1,1.706012829,82.86234642
1,1.787616638,87.97193984
1,1.798276077,89.98721006
1,1.809032792,92.69602372
1,1.695522804,74.24878692
1,1.761730232,84.04370627
1,1.600443165,61.52108082
1,1.703755014,82.80561673
1,1.807747298,96.82249306
1,1.693203745,78.02441846
1,1.739974765,88.47099647
1,1.780528441,82.53378663
1,1.767834792,94.77749258
1,1.795653026,87.10136026
1,1.808697572,92.64261756
1,1.896123723,96.76048151
1,1.833816233,90.48797009
1,1.685941674,79.69219322
1,1.672021949,87.48956909
1,1.719153752,87.15772181
1,1.808992518,95.46138684
1,1.856825447,97.23749747
1,1.731618678,81.22487339
1,1.724266689,82.65640604
1,1.69635941,84.50633764
1,1.674904432,82.13152959
1,1.660871163,75.09043782
1,1.785478772,83.38107106
1,1.695842873,76.23725402
1,1.712322646,83.38800012
1,1.753156288,90.09379908
1,1.694961166,78.99617342
1,1.653335805,72.78824202
1,1.847235487,102.5048448
1,1.791580548,92.42539893
1,1.739254466,83.17749374
1,1.725433681,81.17752944
1,1.817187328,96.36267664
1,1.778890084,87.89500631
1,1.715607368,84.98234773
1,1.801645607,85.59457273
1,1.841377491,102.2299255
1,1.7772351,92.20422887
1,1.687287759,79.93116787
1,1.788616446,86.32964322
1,1.813230305,90.18436229
1,1.585729017,69.32760946
1,1.833252852,85.56135708
1,1.722882034,78.37006948
1,1.789083224,88.98366167
1,1.737785888,85.32868394
1,1.815679382,95.21564743
1,1.83269918,89.14827951
1,1.750279762,83.93952768
1,1.676966561,75.92169215
1,1.884947243,92.87720022
1,1.64046569,71.46641854
1,1.825498282,99.42640385
1,1.624545803,62.85722087
1,1.664209925,75.48773737
1,1.828131812,93.37480258
1,1.711112659,76.17512069
1,1.687175899,76.84103349
1,1.818272311,87.98715139
1,1.848112246,99.57308454
1,1.747772033,84.7803439
1,1.736829088,81.47986073
1,1.790060294,87.8369369
1,1.779032269,90.28189892
1,1.782528999,89.97796196
1,1.849918434,93.74173296
1,1.686972136,80.59281159
1,1.874564871,99.32745176
1,1.632622924,72.45618193
1,1.694800892,82.64373933
1,1.788539,87.39949522
1,1.661139225,66.29098757
1,1.732666837,83.0723732
1,1.740278136,76.7183164
1,1.693412286,81.85917755
1,1.871557454,96.86306878
1,1.787450691,87.12515813
1,1.72342706,82.42623252
1,1.792100192,93.43514484
1,1.697076261,84.51545674
1,1.885114111,101.0738376
1,1.718891031,78.8376545
1,1.709013757,78.32484866
1,1.844407331,93.15611798
1,1.660483511,78.4455541
1,1.833102532,92.97978823
1,1.729328066,88.06173397
1,1.679996982,77.51797821
1,1.724382688,77.53257209
1,1.730506269,88.41654359
1,1.620302731,66.74377591
1,1.703620162,74.75495799
1,1.762473804,88.10136812
1,1.767253526,82.95685727
1,1.84301626,95.64606006
1,1.727403052,77.66496603
1,1.741274071,78.11568439
1,1.717991641,88.37198726
1,1.678104728,75.97021693
1,1.737046281,81.4886005
1,1.768180457,85.66936667
1,1.772656666,87.28848459
1,1.797069815,96.45528041
1,1.790964418,79.32638447
1,1.853773812,101.77358
1,1.702151242,80.04320811
1,1.787107363,83.18141199
1,1.668096155,82.37032554
1,1.639156935,69.66422573
1,1.622095843,70.34360832
1,1.798569594,92.52297846
1,1.722348973,81.61683401
1,1.717445244,84.17758477
1,1.724721902,78.65173155
1,1.84604368,98.28717911
1,1.657492472,65.92291151
1,1.71480999,80.47757182
1,1.745925407,76.94813474
1,1.78732978,91.88484822
1,1.829837186,90.34355177
1,1.701694949,75.55362168
1,1.816891942,90.70639962
1,1.769925045,85.0829964
1,1.681232048,77.29858175
1,1.697308117,78.74844124
1,1.672626025,76.93231475
1,1.879802252,99.74294807
1,1.68608846,78.3516261
1,1.773642611,88.89451545
1,1.781676978,88.37396236
1,1.821416412,93.28049137
1,1.715277399,76.02826827
1,1.676604913,75.75514022
1,1.713106624,74.96707528
1,1.750867599,82.71898544
1,1.68988321,85.89281392
1,1.807703958,88.6003955
1,1.750385906,82.0199288
1,1.66162569,72.92412586
1,1.789104295,90.81126584
1,1.810230841,85.86834997
1,1.736339189,79.01495041
1,1.862825586,98.45715727
1,1.836424836,96.71917344
1,1.88069956,99.48992073
1,1.734892115,87.86199238
1,1.654614783,77.84396666
1,1.539598515,70.96825808
1,1.751951828,87.14857651
1,1.764907898,85.66321039
1,1.651035894,73.04165478
1,1.783419736,89.58442869
1,1.650819445,63.01489328
1,1.819768238,86.21118586
1,1.844467135,101.9937454
1,1.804582672,86.76061111
1,1.847249081,99.23064068
1,1.755643696,80.13426578
1,1.751938122,82.69535937
1,1.816886833,92.45123985
1,1.659314352,77.91010405
1,1.856558919,87.97152877
1,1.749045587,80.34522821
1,1.75192494,72.25050524
1,1.702150392,90.35343991
1,1.81756605,84.3254333
1,1.786937749,90.22081499
0,1.496332594,46.30644813
0,1.656842318,64.09519069
0,1.609572695,59.43933193
0,1.637791935,58.13757212
0,1.569544642,58.86780799
0,1.675587681,71.12417026
0,1.596399618,52.149036
0,1.667564773,74.88032869
0,1.572011937,50.65543055
0,1.617417851,47.24231424
0,1.729769775,75.55738712
0,1.569691515,48.18675055
0,1.609635058,58.11337657
0,1.495955513,46.12241996
0,1.484331527,44.53938731
0,1.544568886,57.56783882
0,1.781267782,68.607727
0,1.581338713,52.52477127
0,1.568071292,48.92755037
0,1.60171274,66.03842714
0,1.582085695,63.28638402
0,1.57041793,55.68575107
0,1.685227445,71.38674659
0,1.659144053,65.78779328
0,1.679038369,67.42426565
0,1.638990424,60.18298039
0,1.436318565,38.49731631
0,1.593577736,62.83629078
0,1.564264046,62.33501068
0,1.575420391,56.51935063
0,1.658907887,63.62385316
0,1.554605884,49.11952496
0,1.702437375,68.13821645
0,1.529363631,53.99447319
0,1.624075308,63.27425028
0,1.609288251,56.97715992
0,1.617600739,60.00250049
0,1.531337308,59.16690745
0,1.610545161,58.44459866
0,1.540042643,49.76797646
0,1.711289353,66.23499844
0,1.698567637,72.05544525
0,1.525197539,51.98324252
0,1.629523596,60.39049299
0,1.611926288,58.49112424
0,1.707994246,69.88109785
0,1.681825301,63.0498022
0,1.643197663,62.90450759
0,1.681461795,81.96331105
0,1.672675746,67.63897153
0,1.652257814,65.80419651
0,1.637731425,65.60675114
0,1.588517964,63.26639706
0,1.564544283,58.95659508
0,1.548138354,53.26194684
0,1.614251885,62.36530321
0,1.581107997,62.76915561
0,1.681241007,64.07982911
0,1.588720673,56.11516084
0,1.692397792,66.04059643
0,1.514057427,49.81036907
0,1.638132227,72.32799579
0,1.64938852,69.13619871
0,1.559033166,64.15036016
0,1.678197995,67.01927492
0,1.623426564,59.65356431
0,1.768343073,71.22470948
0,1.706411011,71.19164862
0,1.610335891,65.24486818
0,1.554814556,44.77292898
0,1.51556336,57.31373313
0,1.627870924,60.87704372
0,1.538682797,53.63399349
0,1.577717607,65.92386355
0,1.426450234,41.19307344
0,1.713211534,77.48728175
0,1.652654674,70.83434504
0,1.664432947,63.04454139
0,1.60400118,56.33330128
0,1.495407237,46.68689895
0,1.676939291,64.25413955
0,1.562737315,60.56746287
0,1.615041487,60.41364805
0,1.518583778,53.02711446
0,1.705589841,63.30004036
0,1.583006412,57.6655651
0,1.654750553,61.08161709
0,1.79396635,77.17798413
0,1.71164126,74.79399071
0,1.730512384,80.3947056
0,1.612606875,56.26939021
0,1.553541858,48.64113922
0,1.796037544,73.19318557
0,1.656304912,62.46099803
0,1.558531029,55.98238569
0,1.576621566,64.71107643
0,1.661284,65.3290147
0,1.57031355,50.80314847
0,1.59885881,56.10218117
0,1.634821056,60.41116383
0,1.626578852,66.78714191
0,1.77262365,75.94838256
0,1.59568769,57.52274078
0,1.828577916,80.45179947
0,1.574649798,60.97060829
0,1.671436989,63.26846801
0,1.524777497,47.39915373
0,1.638271188,66.28129567
0,1.57606097,54.36997625
0,1.640026677,62.38439666
0,1.536809624,52.78993246
0,1.554847028,58.18065777
0,1.670827451,66.61286746
0,1.541126671,52.52823751
0,1.645662256,56.32366502
0,1.600113115,59.42249542
0,1.620760859,64.60137844
0,1.581909463,60.44352037
0,1.56746021,49.00100264
0,1.646495195,64.72623547
0,1.664591214,66.28591293
0,1.557951139,57.76123081
0,1.450438284,42.41371684
0,1.4337204,43.83524186
0,1.54471528,59.9534396
0,1.561205502,62.27780466
0,1.572871215,57.34840619
0,1.69328059,69.82981409
0,1.653099711,64.01333024
0,1.612725832,72.8262839
0,1.640593255,63.58274924
0,1.550018292,60.86919447
0,1.581075851,53.17474313
0,1.652527192,63.94977961
0,1.605783537,64.85159337
0,1.606017096,59.52856414
0,1.607284782,61.15671783
0,1.677687033,63.00682214
0,1.601157705,57.63811413
0,1.590753307,55.21337415
0,1.566381577,50.62976322
0,1.61147901,57.38284947
0,1.57656339,55.32066314
0,1.727372821,73.10302277
0,1.689987956,74.19018825
0,1.588766083,53.93354209
0,1.655628867,60.56088667
0,1.656763279,55.87046071
0,1.624452692,55.28771069
0,1.621181376,67.75263741
0,1.627916791,59.40794656
0,1.514999487,52.86699446
0,1.633200123,63.55132655
0,1.680403756,65.18533616
0,1.500852844,58.63702059
0,1.624622993,63.84860254
0,1.585139429,54.56863704
0,1.662703938,64.35795973
0,1.650542248,71.59004062
0,1.570168444,55.16359115
0,1.62118085,69.78336359
0,1.632477611,60.84429389
0,1.472233179,50.90526196
0,1.488369527,47.535291
0,1.585744017,57.95329504
0,1.554948754,54.10237937
0,1.567342402,50.31394158
0,1.712160057,72.45143986
0,1.601266726,55.37779786
0,1.623510073,61.55120255
0,1.682992774,62.97668604
0,1.548569863,51.61661502
0,1.584524329,56.8564427
0,1.670121362,72.70628366
0,1.682816143,68.08255113
0,1.675225408,74.20634571
0,1.575520676,46.84472711
0,1.562623457,57.78338466
0,1.654647844,64.21742362
0,1.65796801,61.91916633
0,1.459041201,47.3943023
0,1.639979133,58.86510912
0,1.45577313,43.15431052
0,1.570716438,50.08298016
0,1.615892505,55.60600473
0,1.637923184,68.22155162
0,1.679299553,72.10023261
0,1.566380481,51.22668039
0,1.608063711,65.32519462
0,1.545476005,61.66875802
0,1.535363875,53.36681566
0,1.495085277,41.15374939
0,1.69071981,71.13782719
0,1.685180136,71.79686946
0,1.592489284,60.96094078
0,1.603092279,56.61668672
0,1.568273596,50.78601667
0,1.565401659,50.42694116
0,1.562760967,56.64567305
0,1.631555534,59.0665861
0,1.568692481,59.43063553
0,1.646686909,67.57809241
0,1.695680392,68.43856409
0,1.706645388,80.02855268
0,1.599063953,68.30302681
0,1.632616566,55.92734996
0,1.543790613,50.29430153
0,1.539963865,59.42047227
0,1.499313416,50.72680316
0,1.607972861,60.92818714
0,1.565146625,51.33307746
0,1.554409469,52.57421393
0,1.605756477,63.68788111
0,1.574290341,54.39060027
0,1.442350033,38.098588
0,1.595277464,52.94929786
0,1.492281842,44.32613996
0,1.555400686,50.57673604
0,1.608323369,54.12077775
0,1.699500088,68.77039432
0,1.734228826,80.32444906
0,1.489675956,45.46545423
0,1.627196961,64.8044484
0,1.638128201,64.29016866
0,1.633697261,61.73981889
0,1.690053216,73.49302056
0,1.591921998,66.91293872
0,1.63363474,61.3048733
0,1.474763445,51.28343826
0,1.496733169,47.77680069
0,1.68288458,67.50921229
0,1.667907499,59.57466262
0,1.558279369,54.65785279
0,1.640506136,66.75939137
0,1.662824894,68.25160755
0,1.600557432,58.59910141
0,1.647254769,63.60657237
0,1.604820273,65.62795547
0,1.57549488,59.58323826
0,1.645180151,63.06497102
0,1.56099521,54.22624207
0,1.657893131,65.88200764
0,1.635574865,60.47214016
0,1.590012399,54.04375118
0,1.621790208,67.93079321
0,1.65854046,68.15385376
0,1.654278273,67.02841494
0,1.638056737,71.26700085
0,1.586410074,56.44341288
0,1.712040302,69.97067938
0,1.787975541,83.75966844
0,1.569513897,53.59933109
0,1.65947439,67.91424095
0,1.73164226,65.68824437
0,1.637463457,65.1645609
0,1.615452194,59.43909158
0,1.652524298,65.6615082
0,1.552568056,53.24668815
0,1.642792724,59.50317294
0,1.668033679,71.68764514
0,1.666999929,59.02790298
0,1.59542246,58.88639451
0,1.568518477,51.21504905
0,1.612287154,57.67907843
0,1.546720795,58.10668605
0,1.598547126,60.15379498
0,1.649984384,70.18838662
0,1.740025224,70.63364226
0,1.739426763,82.06497779
0,1.679195907,79.99221238
0,1.55204681,60.41124221
0,1.58753465,58.32335468
0,1.625262396,66.34500345
0,1.663769197,68.17530859
0,1.561305066,58.39678255
0,1.60797459,58.39075676
0,1.600514005,58.12727634
0,1.693374457,65.92782532
0,1.512031222,52.05063533
0,1.498273329,45.69622251
0,1.624734932,59.24449911
0,1.566162013,47.32890956
0,1.673225525,66.66111258
0,1.789060762,74.03440698
0,1.59118406,53.27920498
0,1.599334414,58.9780876
0,1.623613116,61.53700791
0,1.712176607,71.60100515
0,1.627440819,69.61051417
0,1.545834349,50.84346899
0,1.58794219,58.35962201
0,1.615424065,58.98899322
0,1.548635783,52.26657423
0,1.604946368,60.31733396
0,1.705640263,75.53219372
0,1.544515887,53.15351244
0,1.665343907,70.42289965
0,1.742038547,75.20912469
0,1.701469295,70.45655168
0,1.50632177,56.54838022
0,1.457902605,48.34726574
0,1.607820143,55.31473563
0,1.623833049,60.96691947
0,1.686429841,73.61952325
0,1.660651345,64.80702117
0,1.561049583,49.53602544
0,1.576588069,54.11306601
0,1.547158981,59.74297101
0,1.702866082,63.49987449
0,1.48450485,41.00774442
0,1.580502351,60.7247369
0,1.542231684,54.68939513
0,1.614646509,69.91912568
0,1.579669115,51.22662158
0,1.518321962,54.76834816
0,1.56533462,56.08085632
0,1.585644815,57.88582617
0,1.530181313,59.72042628
0,1.551931987,53.15952357
0,1.620610383,66.25608777
0,1.52708595,50.02094601
0,1.578649091,53.35268991
0,1.54547591,48.73667072
0,1.544699137,49.9591738
0,1.692673576,60.33088551
0,1.624925577,67.77072379
0,1.577602923,62.08352501
0,1.641431618,61.05847967
0,1.656992186,58.26226625
0,1.599559542,62.35736509
0,1.643908161,65.24505421
0,1.574574024,56.36472669
0,1.601075963,56.91083479
0,1.567740799,48.63626933
0,1.682380996,67.77275358
0,1.649692813,70.36717229
0,1.727319563,64.54126766
0,1.614550859,60.83184647
0,1.673980509,57.27825508
0,1.564199823,57.91758183
0,1.545612398,49.41696016
0,1.561361819,52.01533573
0,1.606207546,59.95374708
0,1.725812941,73.5562816
0,1.634833418,70.56689473
0,1.405546907,40.08237492
0,1.564314789,53.28714876
0,1.704304015,72.88920888
0,1.688359488,73.19837859
0,1.652262897,58.07750513
0,1.553920774,55.03298491
0,1.674943515,71.22437066
0,1.579778918,56.31675306
0,1.70015228,70.28285803
0,1.560382959,57.98925153
0,1.600100177,63.98916613
0,1.593395136,57.32213783
0,1.578988571,54.1154366
0,1.598307078,54.51832543
0,1.58637527,62.7593362
0,1.413972334,31.28992379
0,1.548387729,56.64311551
0,1.662965713,65.48921463
0,1.546680309,61.10499091
0,1.519049357,46.33316628
0,1.636864787,68.73005029
0,1.752798913,72.16053189
0,1.693027764,71.1070287
0,1.633939257,61.11912023
0,1.62013997,69.19963103
0,1.690524872,70.03161901
0,1.665413109,75.73164127
0,1.722216252,73.71300503
0,1.735254844,68.28065553
0,1.713499365,75.23591488
0,1.560964093,46.17616662
0,1.523332539,50.45044819
0,1.59478301,48.84997757
0,1.576608534,55.62570783
0,1.470227638,50.22441516
0,1.504675648,50.43091924
0,1.545547918,52.14039918
0,1.517990371,51.13857987
0,1.617591317,60.9010224
0,1.590952541,54.33540471
0,1.654180602,64.2273654
0,1.469890492,42.42616203
0,1.775700334,73.69302041
0,1.596685349,61.4710308
0,1.514650511,49.56927708
0,1.633865307,71.12345402
0,1.594473121,65.72829643
0,1.616507952,53.60854973
0,1.773575983,77.78484334
0,1.528127763,42.74303129
0,1.582041896,59.91564728
0,1.633943676,61.60645439
0,1.587963136,58.64017773
0,1.597477903,59.47972153
0,1.584862302,57.62103829
0,1.527077654,51.44049286
0,1.577113719,56.10837935
0,1.632093618,64.63842727
0,1.685324694,59.54664616
0,1.644514247,57.05090225
0,1.635874091,64.48327204
0,1.760772333,71.28737557
0,1.571333949,57.6147869
0,1.639836405,60.87120876
0,1.697339955,75.28095484
0,1.645559472,66.76463064
0,1.618770266,61.50643663
0,1.68462763,69.49938568
0,1.682934062,64.7345155
0,1.567321625,57.5097047
0,1.643064816,56.57584397
0,1.772792671,82.75839027
0,1.553512801,53.99566509
0,1.60962373,63.18533593
0,1.687039182,60.89242855
0,1.641922364,58.33476802
0,1.607599066,57.33856075
0,1.570342481,60.64193193
0,1.702624649,81.52287682
0,1.50711174,54.80292651
0,1.55541949,51.78240128
0,1.471248248,45.60415911
0,1.610514557,58.68220059
0,1.636481816,64.50344075
0,1.657002575,65.28973654
0,1.689989219,66.90568808
0,1.669992379,66.03222165
0,1.61878601,51.83184424
0,1.564126325,53.48014555
0,1.505019227,63.11315933
0,1.560989058,53.08328973
0,1.590341481,61.12873364
0,1.746494755,69.71243588
0,1.640774837,65.46707857
0,1.539316457,45.35992151
0,1.642311676,60.98307883
0,1.586326916,60.19044152
0,1.585095538,52.8898734
0,1.645553001,67.32719437
0,1.653228704,67.2515025
0,1.576769083,58.28340783
0,1.688215675,72.61276014
0,1.5887161,56.97025995
0,1.675855863,64.00814997
0,1.54659791,52.87407984
0,1.593875317,54.67831701
0,1.618883235,64.63287006
0,1.605259758,56.91094264
0,1.578576201,59.47231886
0,1.624875406,68.20998777
0,1.561391608,53.94030531
0,1.649693092,64.26933497
0,1.577649209,53.96807051
0,1.623327101,63.83443381
0,1.657123236,68.14308147
0,1.633673744,51.73897525
0,1.651955222,63.5891481
0,1.455750797,42.58160099
0,1.605679666,57.60852402
0,1.699075509,73.07320949
0,1.624937687,60.53616271
0,1.537761202,53.69457719
0,1.657683102,62.62967066
0,1.611834564,60.58866823
0,1.652355917,68.08710464
0,1.605836443,63.62663548
0,1.667584953,68.5749902
0,1.538023988,51.36128185
0,1.538879838,51.07422968
0,1.693528745,59.87608541
0,1.605446662,58.94615837
0,1.734991784,75.65061579
0,1.614939022,61.58881867
0,1.547317841,54.32790862
0,1.55682602,53.67378946
0,1.646659123,70.24170088
0,1.606905019,63.08155847
0,1.633428572,63.90179738
0,1.589712739,69.66009586
0,1.709697351,72.75424714
0,1.627189501,62.25755147
0,1.631724169,64.67270031
0,1.536993342,56.10648105
0,1.639591355,60.46882902
0,1.677339562,68.48992559
0,1.567153104,53.07194564
0,1.617268088,67.65594435
0,1.599375,56.61313282
0,1.734039565,70.57308529
0,1.610151397,65.33964974
0,1.587196111,62.77433917
0,1.658967594,62.0881057
0,1.661440746,66.66762668
0,1.671828596,70.73403133
0,1.684841313,67.00719389
0,1.665781861,65.10915914
0,1.634259358,62.52360883
0,1.641443471,67.55025176
0,1.655476837,63.50122318
0,1.570604356,63.97453721
0,1.635764782,63.51807628
0,1.645976198,67.87185481
0,1.694196553,78.71296191
0,1.623604354,64.79248895
0,1.642210099,61.26843416
0,1.682223205,76.70317233
0,1.547785545,53.80442122
0,1.585397555,59.32788288
0,1.599825438,55.48428083
0,1.53818221,55.09564537
0,1.594941083,65.71432138
0,1.709506498,74.85113031
0,1.508513107,56.16848475
0,1.617331854,61.08080402
0,1.671802769,77.39509628
0,1.590607363,48.35017916
0,1.629450035,59.16407213
0,1.781939997,74.3906167
0,1.733786503,77.95252285
0,1.523197832,52.37935849
0,1.483795952,43.73632539
0,1.557209121,62.17162602
0,1.614197171,60.49951087
0,1.661884166,58.07778163
0,1.561959228,58.70429584
0,1.578146448,60.24080627
0,1.611264084,54.5148106
0,1.70106376,75.47697722
0,1.637865529,65.0178181
0,1.630074549,58.78652236
0,1.702140679,75.49432641
0,1.592106354,65.40772859
0,1.658164183,72.79504447
0,1.679932133,68.71953032
0,1.633169407,55.03859799
0,1.590884794,62.58521614
0,1.602337945,67.56488245
0,1.606103452,59.83153853
0,1.646379176,68.71627911
0,1.549617022,53.54111666
0,1.644478957,64.15378337
0,1.603861896,54.68279135
0,1.603786705,62.89120109
0,1.634901328,67.88466328
0,1.605724193,61.5075314
0,1.544517419,51.00022507
0,1.53507349,53.56870108
0,1.685976879,68.63263361
0,1.717779982,73.9864219
0,1.60252926,54.88865668
0,1.715399535,79.38747403
0,1.66118638,71.76951548
0,1.498522377,51.5890126
0,1.690851082,67.62262041
0,1.705098958,66.49853035
0,1.574585651,58.65921164
0,1.653821017,58.5452823
0,1.656608268,68.75084133
0,1.564655166,61.96490629
0,1.683903273,70.1691999
0,1.590458101,52.15781466
0,1.760980011,76.0142412
0,1.606246879,52.61003185
0,1.651341249,63.7754122
0,1.541141346,58.3391018
0,1.660821947,69.96174129
0,1.602812383,69.63560595
0,1.600815276,59.71051237
0,1.638185438,64.6349767
0,1.617195469,64.37147727
0,1.577587829,56.46492257
0,1.703547867,69.15321702
0,1.63973252,66.41110402
0,1.676526964,66.52779796
0,1.621181787,56.95120313
0,1.717463492,77.61512629
0,1.690077744,74.46250505
0,1.588456534,56.6628412
0,1.754081562,79.25506628
0,1.630633145,59.10130359
0,1.652674224,70.07684934
0,1.604689227,60.46651835
0,1.597469011,64.81631275
0,1.562112358,57.1926615
0,1.587734022,59.92951216
0,1.671766951,62.91797932
0,1.592561653,57.44283247
0,1.574914472,62.13094475
0,1.629590352,59.250092
0,1.550040714,54.90970625
0,1.593673588,61.39499922
0,1.594198588,61.06213685
0,1.664939833,68.07041171
0,1.603127794,57.83667042
0,1.61896513,61.78105569
0,1.714035106,77.39054346
0,1.517958775,43.31818607
0,1.626284778,62.99322693
0,1.623882654,59.39191108
0,1.73385113,78.65089891
0,1.531017059,41.74767466
0,1.606258528,49.53127107
0,1.659629014,73.22410839
0,1.576561075,60.1711112
0,1.676085301,75.6791555
0,1.615443853,64.719788
0,1.488978589,47.93676192
0,1.583731099,67.03029854
0,1.576437405,61.48615861
0,1.65437816,74.11274621
0,1.620023444,57.13670134
0,1.564530792,57.01218058
0,1.603774286,61.12136815
0,1.559247327,63.19684289
0,1.585063155,60.26408344
0,1.60273102,58.0130912
0,1.658292326,65.98368198
0,1.722969623,81.77802519
0,1.546888015,53.10165837
0,1.575101253,55.65999507
0,1.72735466,72.80100404
0,1.63623407,72.55254371
0,1.644446911,66.2457492
0,1.553906398,53.98933202
0,1.755871893,78.80863152
0,1.517947082,48.16309982
0,1.622625961,60.4521424
0,1.615411872,56.62168531
0,1.689107218,74.48542099
0,1.63568991,67.29901616
0,1.715919822,70.05137736
0,1.612585982,69.37203535
0,1.579852758,60.97037113
0,1.659330413,63.06989725
0,1.695860378,69.37435857
0,1.628727965,65.52488384
0,1.690332905,70.7332751
0,1.620306184,62.32951822
0,1.681067456,66.25961243
0,1.651877236,66.09110415
0,1.483341541,52.12430867
0,1.593983682,65.17167796
0,1.549829607,55.58821277
0,1.534429518,48.37209142
0,1.657048716,61.52894393
0,1.681827488,64.82579638
0,1.60971535,59.14991063
0,1.673569566,62.05254686
0,1.577051242,51.1416406
0,1.623711838,66.58959975
0,1.493056644,41.17468189
0,1.666320473,69.30597437
0,1.683779216,63.47538947
0,1.661674193,64.73972829
0,1.730426215,70.50226112
0,1.711935844,73.20401353
0,1.734861201,76.56040508
0,1.748064367,85.58911912
0,1.62977415,63.34171887
0,1.691303092,65.31652925
0,1.732224007,78.19076725
0,1.724928899,74.56837556
0,1.762245266,80.60331824
0,1.639727783,66.37679212
0,1.650939289,56.18572852
0,1.542607004,58.93595675
0,1.693344302,73.04397428
0,1.66181866,64.61468935
0,1.652430658,67.49709306
0,1.682627213,75.12234489
0,1.65934841,60.64238137
0,1.619540066,53.32064102
0,1.692039074,67.45273747
0,1.643518097,66.60940105
0,1.541293479,51.54712948
0,1.620136701,63.6891889
0,1.54580217,53.38618715
0,1.64744332,63.85887625
0,1.671320712,68.74501844
0,1.590878335,57.84961083
0,1.610021172,51.93835273
0,1.589366692,54.69568591
0,1.794873229,73.60961518
0,1.593122279,54.19812832
0,1.711754919,75.97131963
0,1.512815052,50.3116198
0,1.617676213,59.11961599
0,1.619032354,63.70883276
0,1.681919798,64.88296396
0,1.562389134,61.25831648
0,1.594638621,61.52013439
0,1.573416292,50.19319439
0,1.681602679,62.21689198
0,1.620135713,60.88491538
0,1.603452292,61.95740156
0,1.622791868,65.48778401
0,1.697665651,69.36320735
0,1.677809005,68.4904291
0,1.632322313,73.84664743
0,1.561836695,54.12728814
0,1.697488175,75.00267687
0,1.526739682,55.50323596
0,1.655498346,61.08580123
0,1.586453307,61.73337919
0,1.558646931,52.2428001
0,1.616038785,62.55243843
0,1.543610181,46.84450677
0,1.639373147,73.66944764
0,1.666193785,65.80731076
0,1.714932767,76.79715958
0,1.570518572,65.73126831
0,1.46443408,44.84969033
0,1.680538444,71.74571495
0,1.668585014,79.28537278
0,1.489529376,41.33869825
0,1.681862861,79.41533809
0,1.498644246,46.48350247
0,1.726317757,66.81593605
0,1.733759216,75.22631879
0,1.628967926,68.27389463
0,1.652429214,64.02909231
0,1.529420242,49.74217476
0,1.552450957,56.05542767
0,1.755630012,76.59554219
0,1.695193018,69.37082887
0,1.567491576,58.86586817
0,1.680680365,78.02099822
0,1.424398973,42.85917056
0,1.726179264,79.53892225
